player_api_id,player_name,birthday,height,weight
299618,Evan Melo,31/05/1993 0:00,172.72,146
33683,Evander Sno,09/04/1987 0:00,187.96,196
281862,Evandro Brandao,07/05/1991 0:00,177.8,163
19264,Evandro Goebel,23/08/1986 0:00,177.8,159
182567,Evangelos Ikonomou,18/07/1987 0:00,185.42,176
42327,Evangelos Mantzios,22/04/1983 0:00,190.5,179
181066,Evariste Ngolok,15/11/1988 0:00,175.26,163
108568,Ever Banega,29/06/1988 0:00,175.26,157
467056,Everon Pisas,13/10/1994 0:00,177.8,161
171229,Everton,24/05/1988 0:00,172.72,150
40993,Everton,08/06/1983 0:00,177.8,170
26699,Evgeny Levchenko,02/01/1978 0:00,187.96,170
38577,Ewerthon,10/06/1981 0:00,175.26,148
281111,Ewerton,23/03/1989 0:00,187.96,183
118730,Eyong Enoh,23/03/1986 0:00,177.8,165
290411,Ezekiel Fryers,09/09/1992 0:00,182.88,176
199916,Ezequiel Adrian Cirigliano,24/01/1992 0:00,172.72,157
42901,Ezequiel Alejo Carboni,04/04/1979 0:00,177.8,174
213885,Ezequiel Calvente,12/01/1991 0:00,170.18,130
37581,Ezequiel Garay,10/10/1986 0:00,187.96,176
18925,Ezequiel Lavezzi,03/05/1985 0:00,172.72,165
25753,Ezequiel Luna,19/11/1986 0:00,177.8,163
164029,Ezequiel Munoz,08/10/1990 0:00,185.42,181
215768,Ezequiel Rescaldani,11/06/1992 0:00,190.5,183
18820,Ezequiel Scarione,14/07/1985 0:00,177.8,157
406283,Ezgjan Alioski,12/02/1992 0:00,172.72,143
26959,Fabian Boll,16/06/1979 0:00,193.04,194
6911,Fabian Canobbio,10/03/1980 0:00,177.8,165
78324,Fabian Delph,21/11/1989 0:00,175.26,132
30251,Fabian Ernst,30/05/1979 0:00,182.88,176
95228,Fabian Frei,08/01/1989 0:00,182.88,170
114963,Fabian Giefer,17/05/1990 0:00,195.58,205
310355,Fabian Holland,11/07/1990 0:00,172.72,163
37357,Fabian Johnson,11/12/1987 0:00,182.88,163
42297,Fabian Lustenberger,02/05/1988 0:00,180.34,154
115297,Fabian Monzon,13/04/1987 0:00,177.8,181
49836,Fabian Orellana,27/01/1986 0:00,170.18,154
13225,Fabian Pawela,30/11/1985 0:00,187.96,181
156793,Fabian Rinaudo,08/05/1987 0:00,175.26,172
189982,Fabian Schaer,20/12/1991 0:00,185.42,187
6853,Fabian Vargas,17/04/1980 0:00,177.8,157
56816,Fabian Yantorno,04/09/1982 0:00,172.72,159
605654,Fabian,03/04/1996 0:00,187.96,154
114671,Fabiano Oliveira,16/03/1987 0:00,182.88,172
41666,Fabiano Santacroce,24/08/1986 0:00,180.34,159
124127,Fabiano,29/02/1988 0:00,198.12,201
34580,Fabiano,25/07/1984 0:00,182.88,174
40709,Fabien Audard,28/03/1978 0:00,187.96,196
317937,Fabien Boyer,12/04/1991 0:00,187.96,176
38435,Fabien Camus,28/02/1985 0:00,175.26,150
26141,Fabien Laurenti,06/01/1983 0:00,180.34,165
94323,Fabien Lemoine,16/03/1987 0:00,175.26,148
95513,Fabien Robert,06/01/1989 0:00,175.26,139
354475,Fabien Tchenkoua,01/10/1992 0:00,170.18,161
359188,Fabinho,23/10/1993 0:00,187.96,172
34222,Fabio Aurelio,24/09/1979 0:00,172.72,163
184822,Fabio Borini,23/03/1991 0:00,180.34,163
34520,Fabio Cannavaro,13/09/1973 0:00,175.26,165
361751,Fabio Cardoso,19/04/1994 0:00,185.42,165
39701,Fabio Caserta,24/09/1978 0:00,177.8,170
30468,Fabio Celestini,31/10/1975 0:00,185.42,183
39502,Fabio Ceravolo,05/03/1987 0:00,180.34,161
29590,Fabio Coentrao,11/03/1988 0:00,177.8,154
41708,Fabio Coltorti,03/12/1980 0:00,198.12,209
113239,Fabio Daprela,19/02/1991 0:00,180.34,143
164141,Fabio Ervoes,26/02/1987 0:00,185.42,179
181357,Fabio Espinho,18/08/1985 0:00,170.18,141
150313,Fabio Faria,24/04/1989 0:00,187.96,187
37417,Fabio Felicio,02/05/1982 0:00,170.18,132
25588,Fabio Firmani,26/05/1978 0:00,177.8,152
121286,Fabio Francesco Sciacca,16/05/1989 0:00,182.88,170
27605,Fabio Galante,20/11/1973 0:00,185.42,176
34320,Fabio Grosso,28/11/1977 0:00,190.5,181
31288,Fabio Liverani,29/04/1976 0:00,175.26,161
388522,Fabio Martins,24/07/1993 0:00,177.8,154
26956,Fabio Morena,19/03/1980 0:00,180.34,168
195809,Fabio Nunes,24/07/1992 0:00,175.26,154
98361,Fabio Pacheco,26/05/1988 0:00,182.88,159
39540,Fabio Quagliarella,31/01/1983 0:00,180.34,174
24169,Fabio Rochemback,10/12/1981 0:00,182.88,183
163976,Fabio Santos,22/05/1988 0:00,182.88,165
33337,Fabio Simplicio,23/09/1979 0:00,172.72,152
150176,Fabio,09/07/1990 0:00,172.72,143
19353,Fabionn Lopes Patrick,20/09/1980 0:00,180.34,161
47566,Fabri,17/12/1987 0:00,182.88,176
40725,Fabrice Abriel,06/07/1979 0:00,175.26,152
40021,Fabrice Begeorgi,20/04/1987 0:00,177.8,174
34045,Fabrice Ehret,28/09/1979 0:00,182.88,154
35532,Fabrice Muamba,06/04/1988 0:00,187.96,172
154867,Fabrice N'Sakala,21/07/1990 0:00,177.8,163
363363,Fabrice Olinga,12/05/1996 0:00,172.72,146
26312,Fabrice Pancrate,02/05/1980 0:00,185.42,176
30929,Fabricio Coloccini,22/01/1982 0:00,182.88,183
166872,Fabricio,20/02/1990 0:00,187.96,181
361316,Fabris Fokobo,25/01/1994 0:00,185.42,183
670927,Fabrizio Alastra,01/10/1997 0:00,185.42,174
22283,Fabrizio Cacciatore,08/10/1986 0:00,182.88,187
39397,Fabrizio Grillo,02/02/1987 0:00,177.8,163
32747,Fabrizio Miccoli,27/06/1979 0:00,167.64,161
41669,Fabrizio Zambrella,01/03/1986 0:00,182.88,159
170344,Facundo Bertoglio,30/06/1990 0:00,172.72,141
103941,Facundo Parra,15/06/1985 0:00,182.88,181
113318,Facundo Sebastian Roncaglia,10/02/1987 0:00,177.8,168
20446,Fagner,11/06/1989 0:00,167.64,148
393720,Fahd Aktaou,13/01/1993 0:00,182.88,157
93317,Fahid Ben Khalfallah,09/10/1982 0:00,170.18,159
422281,Fakhreddine Ben Youssef,21/06/1991 0:00,193.04,190
150761,Fakhreddine Galbi,14/08/1984 0:00,190.5,181
147614,Fallou Diagne,14/08/1989 0:00,185.42,176
178770,Fanol Perdedaj,16/07/1991 0:00,172.72,154
187017,Faouzi Ghoulam,01/02/1991 0:00,187.96,176
445868,Fares Bahlouli,08/04/1995 0:00,180.34,172
279855,Farid El Alagui,10/02/1985 0:00,185.42,183
38786,Faris Haroun,22/09/1985 0:00,187.96,161
467494,Farshad Noor,02/10/1994 0:00,177.8,154
26173,Faryd Mondragon,21/06/1971 0:00,190.5,207
33114,Fatih Atik,25/06/1984 0:00,175.26,154
41034,Faton Toski,17/02/1987 0:00,187.96,181
143795,Fausto Rossi,03/12/1990 0:00,175.26,148
39272,Fausto Rossini,02/03/1978 0:00,185.42,176
279173,Faycal Fajr,01/08/1988 0:00,177.8,159
466480,Faycal Rherras,07/04/1993 0:00,182.88,170
512033,Faysel Kasmi,31/10/1995 0:00,167.64,143
181051,Fazli Kocabas,01/01/1990 0:00,185.42,176
244136,Fede Vico,04/07/1994 0:00,167.64,141
27658,Federico Agliardi,11/02/1983 0:00,190.5,190
18644,Federico Almerares,02/05/1985 0:00,182.88,174
450812,Federico Andrada,03/03/1994 0:00,180.34,165
24622,Federico Balzaretti,06/12/1981 0:00,177.8,154
365624,Federico Barba,01/09/1993 0:00,187.96,170
414245,Federico Bernardeschi,16/02/1994 0:00,182.88,165
150388,Federico Casarini,07/08/1989 0:00,180.34,159
244816,Federico Ceccherini,11/05/1992 0:00,185.42,159
438507,Federico Di Francesco,14/06/1994 0:00,177.8,157
181921,Federico Dionisi,16/06/1987 0:00,177.8,150
95509,Federico Fazio,17/03/1987 0:00,195.58,201
155050,Federico Fernandez,22/02/1989 0:00,190.5,183
165709,Federico Macheda,22/08/1991 0:00,182.88,170
39599,Federico Marchetti,07/02/1983 0:00,187.96,183
528439,Federico Mattiello,14/07/1995 0:00,182.88,170
474680,Federico Nicolas Cartabia,20/01/1993 0:00,170.18,143
41497,Federico Peluso,20/01/1984 0:00,187.96,181
42524,Federico Piovaccari,01/09/1984 0:00,180.34,170
522203,Federico Ricca,01/12/1994 0:00,177.8,159
309539,Federico Ricci,27/05/1994 0:00,175.26,139
127207,Federico Santander,04/06/1991 0:00,187.96,187
251384,Federico Viviani,24/03/1992 0:00,180.34,165
118508,Fedor Smolov,09/02/1990 0:00,187.96,176
601304,Fejsal Mulic,03/10/1994 0:00,203.2,185
213744,Felice Natalino,24/03/1992 0:00,185.42,163
230190,Felipe Anderson,15/04/1993 0:00,175.26,154
717248,Felipe Augusto,06/03/1992 0:00,182.88,174
41622,Felipe Caicedo,05/09/1988 0:00,182.88,185
315459,Felipe Gedoz,12/07/1993 0:00,177.8,174
188533,Felipe Gutierrez,08/10/1990 0:00,170.18,141
127370,Felipe Mattioni Rohde,15/10/1988 0:00,180.34,165
33888,Felipe Melo,26/08/1983 0:00,182.88,176
80181,Felipe Menezes,20/01/1988 0:00,185.42,168
33697,Felipe Morais,21/11/1985 0:00,175.26,183
101434,Felipe Pardo,17/08/1990 0:00,177.8,185
103691,Felipe Saad,11/09/1983 0:00,187.96,183
20396,Felipe Santana,17/03/1986 0:00,193.04,187
49897,Felipe Seymour,23/07/1987 0:00,175.26,165
101201,Felipe,07/08/1987 0:00,187.96,174
129462,Felipe,15/05/1987 0:00,193.04,198
171981,Felipe,22/02/1984 0:00,190.5,190
27719,Felipe,31/07/1984 0:00,187.96,165
427984,Felitciano Zschusschen,24/01/1992 0:00,187.96,154
23587,Felix Bastians,09/05/1988 0:00,187.96,183
237541,Felix Klaus,13/09/1992 0:00,177.8,174
164259,Felix Kroos,12/03/1991 0:00,182.88,172
26967,Felix Luz,18/01/1982 0:00,185.42,172
637753,Felix Passlack,29/05/1998 0:00,170.18,163
614212,Felix Platte,11/02/1996 0:00,190.5,194
177953,Felix Wiedwald,15/03/1990 0:00,190.5,181
145583,Fellipe Bastos,01/02/1990 0:00,180.34,181
478418,Femi Balogun,27/12/1992 0:00,175.26,165
42390,Ferdinando Coppola,10/06/1978 0:00,187.96,190
42017,Ferdinando Sforzini,04/12/1984 0:00,193.04,183
195263,Ferebory Dore,21/01/1989 0:00,193.04,179
253410,Ferhan Hasani,18/06/1990 0:00,187.96,165
458808,Ferid Matri,16/01/1994 0:00,190.5,194
505866,Ferjani Sassi,18/03/1992 0:00,185.42,168
38035,"Fernandez Aitor Tornavaca,29",24/03/1976 0:00,175.26,154
171899,Fernandinho,25/11/1985 0:00,170.18,146
40196,Fernandinho,04/05/1985 0:00,175.26,148
150024,Fernando Alexandre,02/08/1985 0:00,182.88,181
37604,Fernando Amorebieta,29/03/1985 0:00,190.5,185
211146,Fernando Aristeguieta,09/04/1992 0:00,187.96,181
36154,Fernando Belluschi,10/09/1983 0:00,172.72,172
265123,Fernando Canesin Matos,27/02/1992 0:00,175.26,150
11827,Fernando Cardozo,17/03/1979 0:00,185.42,163
40710,Fernando Cavenaghi,21/09/1983 0:00,177.8,179
39198,Fernando Damian Tissone,24/07/1986 0:00,180.34,170
356068,Fernando Ferreira,20/11/1986 0:00,182.88,174
18814,Fernando Gago,10/04/1986 0:00,177.8,154
293360,Fernando Lewis,31/01/1993 0:00,180.34,150
33030,Fernando Llorente,26/02/1985 0:00,195.58,198
304014,Fernando Marcal,19/02/1989 0:00,177.8,159
68411,Fernando Marquez,10/12/1987 0:00,182.88,190
47563,Fernando Martin Forestieri,15/01/1990 0:00,172.72,148
30852,Fernando Meira,05/06/1978 0:00,190.5,187
34231,Fernando Morientes,05/04/1976 0:00,185.42,174
56829,Fernando Muslera,16/06/1986 0:00,190.5,185
33848,Fernando Navarro,25/06/1982 0:00,175.26,154
477475,Fernando Neto,27/01/1993 0:00,177.8,150
520349,Fernando Quesada,05/01/1994 0:00,177.8,157
120148,Fernando Russi,21/04/1989 0:00,182.88,172
11555,Fernando Soriano,24/09/1979 0:00,187.96,179
30853,Fernando Torres,20/03/1984 0:00,185.42,172
183547,Fernando Uribe,01/01/1988 0:00,180.34,168
163665,Fernando Varela,26/11/1987 0:00,182.88,183
37491,Fernando Varela,01/09/1979 0:00,180.34,172
37426,Fernando Vega,03/07/1984 0:00,177.8,157
101103,Fernando,25/07/1987 0:00,185.42,168
175646,Fernando,03/03/1992 0:00,175.26,176
24612,Fernando,02/06/1979 0:00,180.34,170
39962,Fernando,03/05/1981 0:00,193.04,174
42705,Ferne Snoyl,08/03/1985 0:00,177.8,170
33773,Ferran Corominas,05/01/1983 0:00,175.26,154
18552,Ferreira de Matos Alonso,11/08/1980 0:00,175.26,159
11865,"Ferreira Delson,28",26/07/1980 0:00,175.26,154
45355,"Ferreira Gomes Paulo Sergio,22",21/07/1981 0:00,182.88,185
11795,Ferreira,10/08/1983 0:00,175.26,159
267720,Ferreira,17/11/1987 0:00,185.42,163
45888,Ferry de Regt,29/08/1988 0:00,190.5,172
93332,Fethi Harek,21/10/1982 0:00,175.26,143
521203,Fidan Aliti,03/10/1993 0:00,180.34,170
202610,Fidel,27/10/1989 0:00,177.8,161
67364,Fidelis,14/06/1989 0:00,185.42,170
243490,Filip Bednarek,26/09/1992 0:00,187.96,179
13483,Filip Burkhardt,23/03/1987 0:00,175.26,152
27412,Filip Daems,31/10/1978 0:00,180.34,174
106292,Filip Djordjevic,28/09/1987 0:00,185.42,176
178538,Filip Djuricic,30/01/1992 0:00,182.88,161
287337,Filip Helander,22/04/1993 0:00,193.04,183
502931,Filip Jagiello,08/08/1997 0:00,180.34,154
176718,Filip Kiss,13/10/1990 0:00,185.42,181
281012,Filip Kostic,01/11/1992 0:00,182.88,181
443518,Filip Krovinovic,29/08/1995 0:00,175.26,154
206809,Filip Kurto,14/06/1991 0:00,193.04,203
118346,Filip Luksik,03/02/1985 0:00,185.42,174
280476,Filip Malbasic,18/11/1992 0:00,182.88,179
387723,Filip Markovic,03/03/1992 0:00,180.34,170
259439,Filip Mladenovic,15/08/1991 0:00,180.34,143
281840,Filip Modelski,28/09/1992 0:00,180.34,161
39670,Filip Sebo,25/02/1984 0:00,180.34,170
287341,Filip Starzynski,27/05/1991 0:00,182.88,150
39846,Filip Trojan,21/02/1983 0:00,172.72,159
213184,Filip Twardzik,10/02/1993 0:00,180.34,150
42368,Filipe Anunciacao,27/05/1979 0:00,180.34,172
319975,Filipe Augusto,12/08/1993 0:00,182.88,168
164771,Filipe Brigues,24/07/1990 0:00,177.8,159
476766,Filipe Ferreira,09/09/1990 0:00,177.8,154
149949,Filipe Goncalves,12/08/1984 0:00,185.42,174
41167,Filipe Luis,09/08/1985 0:00,182.88,170
185703,Filipe Melo,03/11/1989 0:00,187.96,183
96844,Filipe Mendes,17/06/1985 0:00,193.04,194
23986,Filipe Oliveira,27/05/1984 0:00,177.8,150
45701,Filipe,28/05/1987 0:00,177.8,159
80194,Filipp Rudik,22/03/1987 0:00,182.88,157
41355,Filippo Antonelli,13/07/1978 0:00,172.72,157
244970,Filippo Falco,11/02/1992 0:00,170.18,154
30729,Filippo Inzaghi,09/08/1973 0:00,180.34,163
74305,Filippo Porcari,28/04/1984 0:00,175.26,168
35852,Fin Bartels,07/02/1987 0:00,175.26,152
206901,Fiodor Cernych,21/05/1991 0:00,182.88,165
33931,Fitz Hall,20/12/1980 0:00,193.04,183
26078,Flavien La Postollec,19/02/1984 0:00,180.34,170
11897,Flavio Meireles,03/10/1976 0:00,187.96,194
181203,Flavio Nunes Ferreira,19/10/1991 0:00,180.34,165
179818,Flavio Paixao,19/09/1984 0:00,182.88,165
26215,Flavio Roma,21/06/1974 0:00,190.5,190
31031,Flavio,30/12/1979 0:00,172.72,161
26291,Florent Balmont,02/02/1980 0:00,167.64,159
41195,Florent Chaigneau,21/03/1984 0:00,198.12,207
11317,Florent Ghisolfi,28/02/1985 0:00,175.26,154
492132,Florent Hadergjonaj,31/07/1994 0:00,182.88,159
210423,Florent Hanin,04/02/1990 0:00,177.8,165
30679,Florent Malouda,13/06/1980 0:00,180.34,161
38700,Florent Sinama-Pongolle,20/10/1984 0:00,175.26,152
466501,Florent Stevance,08/10/1988 0:00,187.96,174
360156,Florent Zitte,17/05/1993 0:00,182.88,165
188465,Florentin Pogba,19/08/1990 0:00,187.96,198
93341,Florian Bague,27/07/1984 0:00,180.34,174
42149,Florian Berisha,18/01/1990 0:00,170.18,143
26412,Florian Boucansaud,15/02/1981 0:00,185.42,159
35883,Florian Bruns,21/08/1979 0:00,187.96,187
37379,Florian Dick,09/11/1984 0:00,182.88,185
27518,Florian Fromlowitz,02/07/1986 0:00,185.42,183
617044,Florian Grillitsch,07/08/1995 0:00,187.96,163
291015,Florian Hartherz,29/05/1993 0:00,187.96,183
37731,Florian Heller,10/03/1982 0:00,177.8,170
33444,Florian Jarjat,18/02/1980 0:00,180.34,163
277597,Florian Jozefzoon,09/02/1991 0:00,175.26,159
303355,Florian Julien,27/07/1993 0:00,175.26,154
94876,Florian Jungwirth,27/01/1989 0:00,180.34,170
610359,Florian Kamberi,08/03/1995 0:00,187.96,185
45272,Florian Klein,17/11/1986 0:00,182.88,159
27363,Florian Kringe,18/08/1982 0:00,187.96,183
26955,Florian Lechner,03/03/1981 0:00,177.8,172
184521,Florian Lejeune,20/05/1991 0:00,187.96,179
26118,Florian Marange,03/03/1986 0:00,180.34,172
276760,Florian Niederlechner,24/10/1990 0:00,185.42,190
277439,Florian Raspentino,06/06/1989 0:00,177.8,161
25813,Florian Stahel,10/03/1985 0:00,182.88,172
254308,Florian Thauvin,26/01/1993 0:00,177.8,154
212879,Florian Trinks,11/03/1992 0:00,182.88,174
362187,Floriano Vanzo,28/04/1994 0:00,180.34,170
24149,Floribert Ngalula,07/03/1987 0:00,182.88,172
599425,Florin Andone,11/04/1993 0:00,182.88,172
351055,Florin Bejan,28/03/1991 0:00,185.42,179
179798,Florin Berenguer,01/04/1989 0:00,182.88,154
215245,Florin Gardos,29/10/1988 0:00,193.04,194
131991,Floyd Ayite,15/12/1988 0:00,175.26,150
25659,Fode Mansare,03/09/1981 0:00,175.26,157
198278,Fodie Traore,01/03/1985 0:00,175.26,150
287689,Formose Mendy,23/03/1989 0:00,182.88,168
489501,Formose Mendy,08/10/1993 0:00,185.42,165
102725,Fouad Idabdelhay,02/05/1988 0:00,180.34,152
215412,Fouad Rachid,15/11/1991 0:00,162.56,126
102699,Foued Kadir,05/12/1983 0:00,180.34,154
26346,Fousseni Diawara,28/08/1980 0:00,182.88,157
179403,Fousseyni Cisse,17/07/1989 0:00,195.58,176
24157,Fraizer Campbell,13/09/1987 0:00,172.72,183
105827,Fran Merida,04/03/1990 0:00,175.26,163
282713,Fran Rico,03/08/1987 0:00,177.8,159
518664,Fran Serrano,20/04/1995 0:00,187.96,185
41629,Francelino Matuzalem,10/06/1980 0:00,177.8,163
73024,Francesco Acerbi,10/08/1988 0:00,193.04,194
41243,Francesco Antonioli,14/09/1969 0:00,187.96,181
33826,Francesco Arnau,23/03/1975 0:00,185.42,179
181920,Francesco Bardi,18/01/1992 0:00,187.96,181
41437,Francesco Bega,26/10/1974 0:00,175.26,161
27558,Francesco Benussi,15/10/1981 0:00,187.96,176
40656,Francesco Bolzoni,07/05/1989 0:00,182.88,176
155254,Francesco Caputo,06/08/1987 0:00,180.34,163
39557,Francesco Cozza,19/01/1974 0:00,180.34,161
41841,Francesco Della Rocca,14/09/1987 0:00,182.88,161
364108,Francesco Fedato,15/10/1992 0:00,177.8,146
239256,Francesco Grandolfo,26/07/1992 0:00,180.34,179
41694,Francesco Lodi,23/03/1984 0:00,182.88,154
73034,Francesco Lunardini,03/11/1984 0:00,172.72,148
74034,Francesco Magnanelli,12/11/1984 0:00,180.34,174
39298,Francesco Marianini,06/05/1979 0:00,185.42,168
166554,Francesco Migliore,17/04/1988 0:00,172.72,165
27680,Francesco Modesto,16/02/1982 0:00,177.8,161
41337,Francesco Montervino,07/05/1978 0:00,175.26,154
39429,Francesco Parravicini,31/01/1982 0:00,175.26,154
24414,Francesco Pisano,29/04/1986 0:00,175.26,148
24492,Francesco Pratali,17/01/1979 0:00,187.96,181
41735,Francesco Renzetti,22/01/1988 0:00,175.26,143
462944,Francesco Ruberto,19/03/1993 0:00,182.88,165
25479,Francesco Scardina,11/12/1981 0:00,180.34,172
37457,Francesco Tavano,02/03/1979 0:00,172.72,157
30281,Francesco Toldo,02/12/1971 0:00,195.58,198
30714,Francesco Totti,27/09/1976 0:00,180.34,181
42433,Francesco Valiani,29/10/1980 0:00,172.72,154
159594,Francis Coquelin,13/05/1991 0:00,177.8,163
37753,Francis Dickoh,13/12/1982 0:00,187.96,187
34170,Francis Jeffers,25/01/1981 0:00,177.8,165
46458,Francis N'Ganga,16/06/1985 0:00,175.26,161
746419,Francisco Afonso,24/04/1997 0:00,175.26,152
241825,Francisco Alcacer,30/08/1993 0:00,175.26,157
40672,Francisco Casilla,02/10/1986 0:00,190.5,185
45440,Francisco Chica,17/05/1985 0:00,175.26,170
38475,Francisco Farinos,29/03/1978 0:00,172.72,150
37471,Francisco Javier Casquero,11/03/1976 0:00,180.34,168
33605,Francisco Javier Martos,04/01/1984 0:00,180.34,161
37425,Francisco Maldonado,02/06/1981 0:00,177.8,161
38064,Francisco Molinero,26/07/1985 0:00,175.26,159
33668,"Francisco Munoz Xisco,18",05/08/1980 0:00,175.26,152
30277,Francisco Navarro Yeste,06/12/1979 0:00,182.88,154
41464,Francisco Pavon,09/01/1980 0:00,187.96,172
193226,Francisco Portillo,13/06/1990 0:00,170.18,139
543288,Francisco Rodriguez,14/09/1995 0:00,175.26,168
37455,Francisco Rufete,20/11/1976 0:00,175.26,170
133997,Francisco Sandaza,30/11/1984 0:00,187.96,183
150831,Francisco Sutil,21/12/1984 0:00,172.72,157
199839,Francisco Velez,23/06/1991 0:00,180.34,165
26107,Franck Beria,23/05/1983 0:00,177.8,168
131531,Franck Berrier,02/02/1984 0:00,175.26,143
41177,Franck Dja Djedje,02/06/1986 0:00,175.26,159
194532,Franck Etoundi,30/08/1990 0:00,185.42,181
466294,Franck Hery,26/04/1993 0:00,185.42,170
501543,Franck Honorat,11/08/1996 0:00,180.34,154
32571,Franck Jurietti,30/03/1975 0:00,177.8,157
35531,Franck Queudrue,25/08/1978 0:00,182.88,170
30924,Franck Ribery,07/04/1983 0:00,170.18,159
26264,Franck Signorino,19/09/1981 0:00,175.26,152
145070,Franck Tabanou,30/01/1989 0:00,177.8,154
27663,Franco Brienza,19/03/1979 0:00,167.64,150
34485,Franco Costanzo,05/09/1980 0:00,187.96,192
129326,Franco Daniel Jara,15/07/1988 0:00,180.34,168
49825,Franco Di Santo,07/04/1989 0:00,193.04,194
35612,"Franco Miranda,22",13/05/1985 0:00,180.34,165
24453,Franco Semioli,20/06/1980 0:00,177.8,154
212644,Franco Signorelli,01/01/1991 0:00,177.8,150
23075,Franco Sosa,04/04/1981 0:00,177.8,161
270774,Franco Vazquez,22/02/1989 0:00,185.42,181
200633,Franco Zennaro,01/04/1993 0:00,182.88,152
178802,Franco Zuculini,05/09/1990 0:00,175.26,150
150007,Francois Affolter,13/03/1991 0:00,185.42,168
46712,Francois Bellugou,25/04/1987 0:00,185.42,165
26162,Francois Clerc,18/04/1983 0:00,185.42,170
239594,Francois D'Onofrio,06/10/1990 0:00,180.34,154
564856,Francois Kamano,01/05/1996 0:00,182.88,165
95227,Francois Marque,31/07/1983 0:00,187.96,187
447455,Francois Marquet,17/04/1995 0:00,175.26,143
26216,Francois Modesto,19/08/1978 0:00,182.88,176
195706,Francois Moubandje,21/06/1990 0:00,180.34,163
309083,Frank Acheampong,16/10/1993 0:00,167.64,161
429847,Frank Adu Kwame,16/05/1985 0:00,180.34,174
30252,Frank Baumann,29/10/1975 0:00,187.96,179
37854,Frank Boeckx,27/09/1986 0:00,180.34,187
45830,Frank Demouge,25/06/1982 0:00,190.5,201
35607,Frank Fahrenhorst,24/09/1977 0:00,190.5,170
95226,Frank Feltscher,17/05/1988 0:00,180.34,168
30631,Frank Lampard,20/06/1978 0:00,182.88,196
181229,Frank Nouble,24/09/1991 0:00,190.5,181
160955,Frank Olijve,07/03/1989 0:00,175.26,161
25524,Frank Rost,30/06/1973 0:00,193.04,203
26708,Frank van der Struijk,28/03/1985 0:00,180.34,161
45882,Frank van Kouwen,02/07/1980 0:00,177.8,163
26709,Frank van Mosselveld,02/01/1984 0:00,182.88,154
210952,Frano Mlinar,30/03/1992 0:00,182.88,163
174853,Fransergio,18/10/1990 0:00,187.96,181
209377,Frantisek Kubik,14/03/1989 0:00,177.8,157
69833,Frantisek Rajtoral,12/03/1986 0:00,177.8,170
37257,Franz Burgmeier,07/04/1982 0:00,175.26,161
95336,Fraser Forster,17/03/1988 0:00,200.66,198
182193,Fraser Fyvie,27/03/1993 0:00,172.72,132
244525,Fraser Kerr,17/01/1993 0:00,187.96,179
300527,Fraser Mullen,08/11/1993 0:00,175.26,161
23069,Frazer Richardson,29/10/1982 0:00,180.34,183
23151,Frazer Wright,23/12/1979 0:00,185.42,165
26605,Fred Benson,10/04/1984 0:00,175.26,154
131406,Fred,15/01/1986 0:00,187.96,183
30995,Fred,03/10/1983 0:00,185.42,185
118390,Freddie Sears,27/11/1989 0:00,170.18,165
70320,Freddy Adu,02/06/1989 0:00,170.18,146
5468,Freddy Mombongo-Dues,30/08/1985 0:00,187.96,192
189918,Freddy Mveng,29/05/1992 0:00,175.26,176
26231,Frederic Biancalani,21/07/1974 0:00,182.88,168
191583,Frederic Bulot,27/09/1990 0:00,177.8,174
26265,Frederic Da Rocha,16/09/1974 0:00,177.8,159
157860,Frederic Duplus,07/04/1990 0:00,177.8,161
39594,Frederic Dupre,12/05/1979 0:00,182.88,172
346651,Frederic Gounongbe,01/05/1988 0:00,187.96,187
612747,Frederic Guilbert,24/12/1994 0:00,177.8,154
38252,Frederic Herpoel,16/08/1974 0:00,182.88,183
39156,Frederic Jay,20/09/1976 0:00,172.72,154
33989,Frederic Kanoute,02/09/1977 0:00,193.04,181
658657,Frederic Maciel,15/03/1994 0:00,175.26,150
195500,Frederic Mendy,18/09/1988 0:00,193.04,196
40762,Frederic Nimani,08/10/1988 0:00,190.5,192
38626,Frederic Page,28/12/1978 0:00,185.42,179
26347,Frederic Piquionne,08/12/1978 0:00,187.96,185
143752,Frederic Sammaritano,23/03/1986 0:00,162.56,146
67396,Frederic Schaub,30/04/1987 0:00,180.34,154
39995,Frederic Thomas,10/08/1980 0:00,180.34,165
282287,Frederic Veseli,20/11/1992 0:00,182.88,176
361379,Frederico Venancio,04/02/1993 0:00,185.42,170
37051,Frederik Boi,25/10/1981 0:00,182.88,152
149174,Frederik Frans,03/01/1989 0:00,193.04,183
231753,Frederik Soerensen,14/04/1992 0:00,193.04,194
149334,Fredric Brillant,26/06/1985 0:00,187.96,161
78279,Fredric Loehe,12/08/1988 0:00,193.04,194
30624,Fredrik Ljungberg,16/04/1977 0:00,175.26,161
30824,Fredrik Stenman,02/06/1983 0:00,187.96,185
180283,Fredrik Ulvestad,19/05/1992 0:00,182.88,174
41199,Fredy Guarin,30/06/1986 0:00,182.88,170
323438,Fredy Hinestroza,05/04/1990 0:00,175.26,154
74077,Fredy Montero,26/07/1987 0:00,175.26,152
45376,Fredy,27/03/1990 0:00,170.18,150
101586,Freek Heerkens,13/09/1989 0:00,182.88,168
178461,Freire,21/08/1989 0:00,187.96,176
67304,Fulvio Sulmoni,04/01/1986 0:00,180.34,157
171786,Funso Ojo,28/08/1991 0:00,177.8,157
